dates,stock,open,close,high,low,volume,category
2008-10-23,NEM,24.7100,23.3000,25.7400,22.3500,14459500,Commodities
2008-10-22,NEM,27.8500,24.7500,27.9200,24.3800,14621900,Commodities
2008-10-21,NEM,29.2700,28.8100,30.5600,28.6500,7914300,Commodities
2008-10-20,NEM,28.3900,31.0200,31.1900,27.8000,8480900,Commodities
2008-10-17,NEM,28.0800,27.4600,29.1800,26.4200,11396500,Commodities
2008-10-16,NEM,30.1000,28.8500,30.4800,27.2500,13070200,Commodities
2008-10-15,NEM,31.5600,30.0400,33.4900,29.2500,11529700,Commodities
2008-10-14,NEM,32.0700,31.8700,33.9800,30.6650,11275100,Commodities
2008-10-13,NEM,30.2200,31.0800,31.4700,27.9600,10272300,Commodities
2008-10-10,NEM,33.6500,29.2300,34.4000,28.5000,17387700,Commodities
2008-10-09,NEM,36.8900,34.0000,37.1400,34.0000,11016200,Commodities
2008-10-08,NEM,33.7400,37.3300,37.6500,33.0000,16291200,Commodities
2008-10-07,NEM,34.9900,32.5100,36.1300,32.3700,10667300,Commodities
2008-10-06,NEM,36.2800,34.4000,36.8800,32.2700,13103300,Commodities
2008-10-03,NEM,34.1400,35.5800,36.2400,33.8800,8177100,Commodities
2008-10-02,NEM,37.6600,34.2000,38.0700,34.1200,11848500,Commodities
2008-10-01,NEM,38.7400,38.6100,40.0000,38.2900,7826200,Commodities
2008-09-30,NEM,39.0400,38.7600,39.4000,38.0200,8837000,Commodities
2008-09-29,NEM,40.5300,39.3600,41.5500,38.3000,12966000,Commodities
2008-09-26,NEM,42.3800,41.0000,43.4500,40.7800,7495600,Commodities
2008-09-25,NEM,42.0800,41.5600,42.9600,41.3200,9105300,Commodities
2008-09-24,NEM,43.4300,42.1700,43.8200,41.8500,7991800,Commodities
2008-09-23,NEM,44.4300,42.7700,44.4300,42.5500,9820000,Commodities
2008-09-22,NEM,42.5300,44.4300,44.8900,42.3500,13594700,Commodities
2008-09-19,NEM,40.8600,41.8500,41.9500,39.2700,15394900,Commodities
2008-09-18,NEM,43.7600,39.6700,44.7000,39.2000,19629400,Commodities
2008-09-17,NEM,39.5600,43.2500,44.5800,38.5600,16090000,Commodities
2008-09-16,NEM,37.7200,39.5500,39.6300,37.3000,8196500,Commodities
2008-09-15,NEM,39.2800,38.3800,39.6200,38.0500,10846200,Commodities
2008-09-12,NEM,38.2000,39.6600,39.7800,37.7200,9682400,Commodities
2008-09-11,NEM,36.9600,37.2800,38.0000,35.7900,12797000,Commodities
2008-09-10,NEM,37.7300,37.7100,37.8900,36.2300,14625400,Commodities
2008-09-09,NEM,38.9300,36.7300,39.1500,36.6600,13312100,Commodities
2008-09-08,NEM,40.7800,39.8200,41.6400,39.4400,9684000,Commodities
2008-09-05,NEM,40.5400,40.2300,40.5400,39.0000,8943000,Commodities
2008-09-04,NEM,41.6500,39.5400,42.0000,39.4400,10604700,Commodities
2008-09-03,NEM,42.5300,41.3900,43.1000,40.6000,9116500,Commodities
2008-09-02,NEM,42.8300,42.9300,43.4400,42.0600,7550300,Commodities
2008-08-29,NEM,45.2000,45.1000,45.5000,44.8300,2976200,Commodities
2008-08-28,NEM,45.9800,45.2300,46.0800,44.5500,4258400,Commodities
2008-08-27,NEM,44.7400,45.2200,45.3700,44.6900,5073100,Commodities
2008-08-26,NEM,43.7000,44.2000,44.6600,43.5900,4358100,Commodities
2008-08-25,NEM,43.9300,43.7100,44.8600,43.5300,4102800,Commodities
2008-08-22,NEM,44.3300,44.2900,44.9900,43.8800,4482200,Commodities
2008-08-21,NEM,44.7600,44.8900,45.1300,43.9700,7549300,Commodities
2008-08-20,NEM,43.0000,43.2500,43.8600,42.4400,7469400,Commodities
2008-08-19,NEM,41.2900,42.8300,43.4200,41.2900,6982900,Commodities
2008-08-18,NEM,42.0100,42.0500,42.5000,41.6400,5812000,Commodities
2008-08-15,NEM,42.1200,41.5100,42.4000,41.4100,8826300,Commodities
2008-08-14,NEM,43.8250,42.8900,44.5000,42.8200,8120400,Commodities
2008-08-13,NEM,42.7700,44.1500,44.3200,42.5900,9256800,Commodities
2008-08-12,NEM,42.0600,42.3600,42.7600,41.3400,12155300,Commodities
2008-08-11,NEM,43.2400,41.5000,44.0000,40.7800,15379000,Commodities
2008-08-08,NEM,43.7300,43.5900,44.6400,43.2000,7055800,Commodities
2008-08-07,NEM,44.8400,44.7100,45.2500,44.4500,7251900,Commodities
2008-08-06,NEM,44.2200,44.5800,45.0500,44.0500,8705300,Commodities
2008-08-05,NEM,45.5100,43.7500,45.7900,43.5700,11091800,Commodities
2008-08-04,NEM,47.1100,46.1200,47.5200,45.6500,8317800,Commodities
2008-08-01,NEM,47.6400,47.2700,49.1900,47.0100,6696200,Commodities
2008-07-31,NEM,49.0600,47.9600,49.6000,47.7150,6758800,Commodities
2008-07-30,NEM,47.3800,48.2500,48.3700,46.2600,9491400,Commodities
2008-07-29,NEM,49.1600,47.9800,49.1600,47.3800,7270100,Commodities
2008-07-28,NEM,49.2300,49.1100,50.4500,48.7100,5438900,Commodities
2008-07-25,NEM,48.5300,49.2000,50.0100,48.1000,6990100,Commodities
2008-07-24,NEM,47.6700,48.7700,50.2500,47.4600,11612000,Commodities
2008-07-23,NEM,48.9500,46.9500,49.0600,46.6000,10183700,Commodities
2008-07-22,NEM,49.8300,49.1200,50.8600,48.6000,9563400,Commodities
2008-07-21,NEM,48.7500,49.6700,49.6970,48.0600,5796000,Commodities
2008-07-18,NEM,47.6400,48.2400,48.6500,47.5100,6620100,Commodities
2008-07-17,NEM,49.4100,47.7000,50.3200,47.5900,11016800,Commodities
2008-07-16,NEM,50.7800,49.6400,51.0700,48.9701,8735700,Commodities
2008-07-15,NEM,52.4800,50.8300,53.2500,50.7500,11059100,Commodities
2008-07-14,NEM,51.4800,51.9200,52.3000,50.7100,7072700,Commodities
2008-07-11,NEM,50.4100,51.2700,51.6500,50.1700,8582900,Commodities
2008-07-10,NEM,47.7100,49.1800,49.3300,47.6300,7129200,Commodities
2008-07-09,NEM,48.4400,47.5400,48.9600,47.4200,6836300,Commodities
2008-07-08,NEM,48.3300,48.0100,48.7900,47.6100,8487500,Commodities
2008-07-07,NEM,49.4100,48.9600,49.6900,48.7100,8720000,Commodities
2008-07-03,NEM,50.5900,50.1500,50.9800,49.6000,5309500,Commodities
2008-07-02,NEM,53.3600,50.9900,53.3900,50.9000,8839100,Commodities
2008-07-01,NEM,52.9900,53.3700,53.7700,52.6600,9160300,Commodities
2008-06-30,NEM,52.8500,52.1600,53.1500,50.7700,6936100,Commodities
2008-06-27,NEM,52.4300,52.6800,53.2400,51.5800,11229200,Commodities
2008-06-26,NEM,51.4600,52.1800,52.4200,51.2700,10505500,Commodities
2008-06-25,NEM,50.4500,50.4500,50.9100,49.2000,5934500,Commodities
2008-06-24,NEM,49.5800,50.3300,50.6500,49.4100,6881200,Commodities
2008-06-23,NEM,48.4100,49.6600,49.8000,48.0300,4138200,Commodities
2008-06-20,NEM,48.7800,48.9500,49.3300,48.6200,5818000,Commodities
2008-06-19,NEM,49.4600,48.6900,49.9800,48.6100,5319600,Commodities
2008-06-18,NEM,48.6700,48.7000,48.8400,48.0100,3240000,Commodities
2008-06-17,NEM,48.5700,48.3000,48.7300,48.0500,4538800,Commodities
2008-06-16,NEM,47.8900,48.3100,48.7800,47.8800,5369900,Commodities
2008-06-13,NEM,46.4500,47.0100,47.2300,46.4100,4645500,Commodities
2008-06-12,NEM,46.4100,46.6500,47.0000,45.8900,5450300,Commodities
2008-06-11,NEM,47.0000,47.2000,48.0000,46.7000,6291400,Commodities
2008-06-10,NEM,48.1900,46.7300,48.3000,46.4800,8066000,Commodities
2008-06-09,NEM,48.3500,49.0200,49.3700,47.9500,5442900,Commodities
2008-06-06,NEM,48.6900,48.3200,49.2500,48.1500,6929900,Commodities
2008-06-05,NEM,46.4600,47.9000,47.9900,46.2000,5823000,Commodities
2008-06-04,NEM,46.9000,46.8600,47.7300,46.6700,5978500,Commodities
2008-06-03,NEM,47.2400,47.0000,48.0700,46.9100,4643300,Commodities
2008-06-02,NEM,47.1800,47.7700,48.3100,46.9800,4644700,Commodities
2008-05-30,NEM,47.2000,47.5300,47.6200,46.7600,3953000,Commodities
2008-05-29,NEM,47.2500,46.8000,47.4900,46.6400,5508000,Commodities
2008-05-28,NEM,47.0000,48.2200,48.3100,46.8100,4726000,Commodities
2008-05-27,NEM,48.3800,47.6700,48.3800,47.2000,5566900,Commodities
2008-05-23,NEM,49.0800,48.7400,49.8500,48.6800,4328700,Commodities
2008-05-22,NEM,49.5400,48.9900,50.0800,48.4900,5718100,Commodities
2008-05-21,NEM,49.7600,49.6000,50.8900,49.5300,8212600,Commodities
2008-05-20,NEM,49.0300,49.8800,50.0500,49.0300,7948200,Commodities
2008-05-19,NEM,49.2400,49.0600,49.6900,48.7200,5832900,Commodities
2008-05-16,NEM,47.5100,48.8800,49.0300,47.3100,11267800,Commodities
2008-05-15,NEM,45.9400,46.7300,47.0000,45.7800,6559800,Commodities
2008-05-14,NEM,45.2300,45.1000,45.7700,44.8300,4986100,Commodities
2008-05-13,NEM,44.3200,45.0400,45.3500,44.1900,5343500,Commodities
2008-05-12,NEM,45.5200,45.2600,45.7500,44.7000,4592400,Commodities
2008-05-09,NEM,46.7000,45.7300,46.7200,45.1200,4730400,Commodities
2008-05-08,NEM,45.6600,46.5200,46.7500,45.6600,5416100,Commodities
2008-05-07,NEM,45.4300,45.2200,45.7000,44.9600,5026400,Commodities
2008-05-06,NEM,45.3400,45.9700,46.3200,45.1600,7879300,Commodities
2008-05-05,NEM,45.4100,45.3500,45.4400,44.8900,6457400,Commodities
2008-05-02,NEM,43.4900,44.5100,45.0000,43.0100,7299000,Commodities
2008-05-01,NEM,43.2300,43.2300,43.6200,42.3600,9326100,Commodities
2008-04-30,NEM,43.2100,44.2100,44.4950,42.7500,8067200,Commodities
2008-04-29,NEM,42.9500,42.9300,43.4400,42.6400,7352300,Commodities
2008-04-28,NEM,45.1400,43.9900,45.1400,43.9700,4654600,Commodities
2008-04-25,NEM,43.7000,44.7300,45.0800,43.6400,9855500,Commodities
2008-04-24,NEM,44.2100,43.0000,44.3300,42.9000,9897400,Commodities
2008-04-23,NEM,44.0900,43.8500,44.3600,43.3000,7884300,Commodities
2008-04-22,NEM,45.1000,44.6500,45.6400,44.5000,6509900,Commodities
2008-04-21,NEM,46.8500,45.0800,46.8500,44.6000,6886000,Commodities
2008-04-18,NEM,46.6300,46.2700,46.9800,45.7300,7575600,Commodities
2008-04-17,NEM,47.6800,47.5200,48.0600,47.1200,3912600,Commodities
2008-04-16,NEM,46.4900,47.9100,47.9900,46.2500,6969100,Commodities
2008-04-15,NEM,45.4600,45.4500,45.6100,45.0800,5717100,Commodities
2008-04-14,NEM,46.0200,45.1200,46.1200,44.9700,4950000,Commodities
2008-04-11,NEM,46.7000,45.9600,47.0200,45.8700,3260000,Commodities
2008-04-10,NEM,46.6800,46.9900,47.1000,46.0100,4786700,Commodities
2008-04-09,NEM,46.6201,46.7700,47.3300,46.4900,4089900,Commodities
2008-04-08,NEM,46.1300,46.5600,46.9400,45.6200,4115000,Commodities
2008-04-07,NEM,47.2600,46.5400,47.8400,46.4100,4330100,Commodities
2008-04-04,NEM,46.2600,46.8200,47.0900,46.2600,4858200,Commodities
2008-04-03,NEM,45.9000,46.2800,46.8200,45.5800,5620700,Commodities
2008-04-02,NEM,45.0100,46.2800,46.4200,45.0100,8753600,Commodities
2008-04-01,NEM,44.3900,44.8000,44.9200,43.6400,9342300,Commodities
2009-04-01,BP,39.2500,40.4200,40.5900,39.1000,6414600,Commodities
2009-03-31,BP,40.2700,40.1000,40.8284,39.8300,6656100,Commodities
2009-03-30,BP,39.5200,39.4300,39.6400,38.9500,7610800,Commodities
2009-03-27,BP,41.0000,40.9100,41.2300,40.7291,6522800,Commodities
2009-03-26,BP,42.0300,41.7200,42.2700,41.3000,7762400,Commodities
2009-03-25,BP,41.5200,41.4500,42.2200,40.7000,8327900,Commodities
2009-03-24,BP,41.3500,41.1900,41.9500,40.9000,6405800,Commodities
2009-03-23,BP,40.6900,41.9000,41.9500,40.5500,8923500,Commodities
2009-03-20,BP,40.3800,39.4000,40.5500,39.3900,8303900,Commodities
2009-03-19,BP,40.9800,40.2100,41.0300,40.0703,10123400,Commodities
2009-03-18,BP,38.7200,39.9500,40.2100,38.1300,9310100,Commodities
2009-03-17,BP,37.8900,39.3500,39.3700,37.7600,5453800,Commodities
2009-03-16,BP,38.3000,38.4200,39.2900,38.0100,6835100,Commodities
2009-03-13,BP,38.6100,38.2900,38.7300,37.6400,9307100,Commodities
2009-03-12,BP,37.5600,38.2400,38.2900,36.9600,7085700,Commodities
2009-03-11,BP,37.4500,37.2100,37.7400,36.6800,8992100,Commodities
2009-03-10,BP,36.2600,37.2300,37.7500,36.2500,10809800,Commodities
2009-03-09,BP,35.0900,36.1800,36.4300,34.9900,14294900,Commodities
2009-03-06,BP,36.1200,35.3200,36.4200,34.4500,10707700,Commodities
2009-03-05,BP,35.3900,34.5400,35.5900,34.0600,10321200,Commodities
2009-03-04,BP,35.3400,35.8200,36.2300,35.0000,10584000,Commodities
2009-03-03,BP,35.0800,34.1400,35.1200,33.7000,14671500,Commodities
2009-03-02,BP,36.9200,35.1500,37.2300,35.1000,12143300,Commodities
2009-02-27,BP,37.9600,38.3600,39.2200,37.8300,12498300,Commodities
2009-02-26,BP,39.4000,39.0000,40.1200,38.9000,11646900,Commodities
2009-02-25,BP,39.7100,39.9300,40.5700,39.1100,10767600,Commodities
2009-02-24,BP,39.2000,40.0700,40.2500,38.5000,11362400,Commodities
2009-02-23,BP,40.5000,38.6500,40.5200,38.5300,10126000,Commodities
2009-02-20,BP,39.5400,40.1000,40.4600,39.4500,9424100,Commodities
2009-02-19,BP,41.7900,41.0500,42.0600,40.9200,11188000,Commodities
2009-02-18,BP,40.6600,40.7200,40.9300,39.9100,9753900,Commodities
2009-02-17,BP,42.0500,42.0200,42.5000,41.5300,9025000,Commodities
2009-02-13,BP,44.2100,43.8500,44.4900,43.6000,5736700,Commodities
2009-02-12,BP,42.8300,44.3400,44.3500,42.3700,6944100,Commodities
2009-02-11,BP,44.1400,43.6300,44.3000,43.1400,6219700,Commodities
2009-02-10,BP,45.1400,43.4700,45.6756,43.1100,7511200,Commodities
2009-02-09,BP,45.9300,45.4600,46.0700,45.1600,5154000,Commodities
2009-02-06,BP,44.4000,45.5400,45.9100,44.3500,7486000,Commodities
2009-02-05,BP,43.2300,44.2500,44.4700,42.7600,6967400,Commodities
2009-02-04,BP,43.4900,42.9900,44.1156,42.6000,8024100,Commodities
2009-02-03,BP,41.0000,42.2900,42.5000,40.1467,9625500,Commodities
2009-02-02,BP,41.2000,41.5700,41.7800,41.0900,6679700,Commodities
2009-01-30,BP,42.9500,42.4700,43.2000,42.2600,8435600,Commodities
2009-01-29,BP,42.6300,42.4400,43.1000,42.1800,8825300,Commodities
2009-01-28,BP,44.1400,43.4500,44.2896,43.1200,7997200,Commodities
2009-01-27,BP,42.7700,43.0600,43.5500,42.1700,6203700,Commodities
2009-01-26,BP,41.5900,42.7000,42.9900,41.4100,8805200,Commodities
2009-01-23,BP,39.3200,40.7800,41.1000,38.9173,12963400,Commodities
2009-01-22,BP,40.6600,41.4400,42.0500,40.5000,9239700,Commodities
2009-01-21,BP,40.0100,42.0900,42.1500,39.9500,14490400,Commodities
2009-01-20,BP,41.8500,41.2700,42.4000,41.1000,10856900,Commodities
2009-01-16,BP,44.8300,44.2100,44.8800,43.0700,6916300,Commodities
2009-01-15,BP,43.2500,43.5000,43.6800,42.0000,8752800,Commodities
2009-01-14,BP,43.4700,43.1900,43.7500,42.1100,14366400,Commodities
2009-01-13,BP,44.3700,45.2200,45.3658,44.3700,7254500,Commodities
2009-01-12,BP,45.9500,45.7000,46.2100,45.2900,6690900,Commodities
2009-01-09,BP,47.8700,47.1300,47.9000,46.8620,4981100,Commodities
2009-01-08,BP,48.3000,48.8100,48.8700,47.3800,4790300,Commodities
2009-01-07,BP,47.9600,47.4600,48.2260,47.1500,6714100,Commodities
2009-01-06,BP,48.8900,49.0500,49.7200,48.5200,9904200,Commodities
2009-01-05,BP,48.2500,49.0300,49.8300,48.2500,7040800,Commodities
2009-01-02,BP,47.0000,48.4500,48.6200,46.9600,5969700,Commodities
2008-12-31,BP,45.7500,46.7400,47.0900,45.6100,4652700,Commodities
2008-12-30,BP,45.1000,45.8200,45.8200,44.9900,5362300,Commodities
2008-12-29,BP,45.0200,45.3200,45.5500,44.4400,5528800,Commodities
2008-12-26,BP,44.1700,44.4500,44.5300,44.0300,1917400,Commodities
2008-12-24,BP,44.3900,44.1700,44.3900,43.8800,1840000,Commodities
2008-12-23,BP,45.5000,44.7700,45.6500,44.3900,3977200,Commodities
2008-12-22,BP,45.7400,44.9000,45.7400,44.2600,5420800,Commodities
2008-12-19,BP,45.7800,45.1300,46.2700,44.9000,6866800,Commodities
2008-12-18,BP,48.4200,46.4500,49.0600,46.0200,8384600,Commodities
2008-12-17,BP,49.4500,49.5900,50.1000,48.8200,8397600,Commodities
2008-12-16,BP,47.9400,49.3400,49.4000,47.7300,7697100,Commodities
2008-12-15,BP,48.0800,47.7500,48.3800,46.9000,6299800,Commodities
2008-12-12,BP,45.7700,47.0400,47.3700,45.5300,7165200,Commodities
2008-12-11,BP,47.3100,47.1400,48.7600,46.6900,8050600,Commodities
2008-12-10,BP,46.2800,46.1700,46.7100,45.4200,7289700,Commodities
2008-12-09,BP,45.7500,45.8200,47.2000,45.3400,5459000,Commodities
2008-12-08,BP,44.3100,45.9700,46.4800,44.0800,11796200,Commodities
2008-12-05,BP,42.5700,43.5200,43.8300,41.5400,10741300,Commodities
2008-12-04,BP,44.0700,43.3300,45.5800,43.0100,8969400,Commodities
2008-12-03,BP,43.6600,45.3300,45.4800,43.5820,7593100,Commodities
2008-12-02,BP,45.7000,45.8800,46.2700,44.5700,7955500,Commodities
2008-12-01,BP,45.9600,43.5700,46.1300,43.5000,8130100,Commodities
2008-11-28,BP,48.2900,48.6900,48.6900,47.7000,2547000,Commodities
2008-11-26,BP,45.8200,48.3700,48.4300,45.6000,6094000,Commodities
2008-11-25,BP,48.7500,47.4000,48.9800,46.7800,11096000,Commodities
2008-11-24,BP,44.6900,46.1400,47.1800,44.1100,9220900,Commodities
2008-11-21,BP,42.1600,43.3400,43.5100,40.2600,9749700,Commodities
2008-11-20,BP,42.2900,39.5600,42.6900,39.4500,11912000,Commodities
2008-11-19,BP,45.7100,43.3800,46.3400,43.3400,6601400,Commodities
2008-11-18,BP,44.6900,45.5100,46.0500,44.0500,6900900,Commodities
2008-11-17,BP,44.4400,43.7900,45.3500,43.5900,5919700,Commodities
2008-11-14,BP,44.1300,43.9000,45.9800,43.0400,8041000,Commodities
2008-11-13,BP,41.5500,44.6100,44.6700,40.1600,15092800,Commodities
2008-11-12,BP,44.4200,42.1300,44.7400,41.7400,10441900,Commodities
2008-11-11,BP,47.4100,47.0700,47.9900,46.1000,6477000,Commodities
2008-11-10,BP,50.2100,48.7700,50.3800,47.7200,6464500,Commodities
2008-11-07,BP,48.4900,49.4900,49.8400,47.9900,9207500,Commodities
2008-11-06,BP,48.2500,46.9800,48.9500,46.3200,9735100,Commodities
2008-11-05,BP,50.0100,48.9500,51.4380,48.9200,6557400,Commodities
2008-11-04,BP,50.0000,51.2600,51.5000,49.7400,7057000,Commodities
2008-11-03,BP,47.9900,48.4700,48.9000,47.7300,7093700,Commodities
2008-10-31,BP,48.1600,49.7000,50.7100,47.4700,8414300,Commodities
2008-10-30,BP,49.0900,49.5800,49.9500,47.1200,10331300,Commodities
2008-10-29,BP,47.6300,49.2000,50.6000,47.3000,13252200,Commodities
2008-10-28,BP,44.7700,46.5200,46.6600,42.0800,10844200,Commodities
2008-10-27,BP,39.7600,40.1500,42.2300,39.5300,10093700,Commodities
2008-10-24,BP,39.1200,42.5900,43.2900,39.0500,13129900,Commodities
2008-10-23,BP,42.6800,45.0600,45.5400,42.0000,13160500,Commodities
2008-10-22,BP,44.2900,43.2500,44.4700,42.4600,12217300,Commodities
2008-10-21,BP,47.7100,47.2700,48.9400,46.5300,9209300,Commodities
2008-10-20,BP,47.9800,50.9300,50.9600,47.3600,12883100,Commodities
2008-10-17,BP,42.3700,44.3000,47.2100,42.3000,10800900,Commodities
2008-10-16,BP,42.4700,44.4400,44.5700,40.3200,13560400,Commodities
2008-10-15,BP,45.2900,41.3600,45.5000,41.3500,9562500,Commodities
2008-10-14,BP,47.8600,46.7100,48.6000,44.9400,13680900,Commodities
2008-10-13,BP,41.5000,46.5000,46.5000,40.9500,11054400,Commodities
2008-10-10,BP,38.6000,40.5500,42.0400,37.5700,19598000,Commodities
2008-10-09,BP,44.4200,40.7000,44.7900,40.0200,13641500,Commodities
2008-10-08,BP,45.1000,44.7000,46.1600,42.7100,13042200,Commodities
2008-10-07,BP,47.6400,44.4200,47.8000,44.4200,10253700,Commodities
2008-10-06,BP,46.8100,45.6500,46.8400,42.8600,14140400,Commodities
2008-10-03,BP,47.6500,47.7500,50.1100,47.3126,9310700,Commodities
2008-10-02,BP,48.9700,47.0400,49.0600,47.0200,7567400,Commodities
2008-10-01,BP,49.9000,50.1200,50.8500,48.5400,7303100,Commodities
2008-09-30,BP,49.5900,50.1700,50.6800,49.4500,7884900,Commodities
2008-09-29,BP,52.0400,49.1400,52.1000,48.3500,8249600,Commodities
2008-09-26,BP,54.2600,54.5500,54.6000,53.4100,6214900,Commodities
2008-09-25,BP,54.3900,55.3400,55.7000,54.2200,5568200,Commodities
2008-09-24,BP,54.3500,53.5400,54.3800,53.4600,4612400,Commodities
2008-09-23,BP,55.0300,54.1000,55.6000,53.4700,6590100,Commodities
2008-09-22,BP,55.9500,55.1600,56.6900,54.9800,7719600,Commodities
2008-09-19,BP,53.4600,54.5500,54.7500,52.5000,8439400,Commodities
2008-09-18,BP,51.8600,51.4600,52.3600,49.5500,12551200,Commodities
2008-09-17,BP,51.1700,51.4100,52.8400,50.0800,11550600,Commodities
2008-09-16,BP,50.5100,52.3200,52.4600,50.3100,10131300,Commodities
2008-09-15,BP,52.5300,51.9300,53.4000,51.7000,7642700,Commodities
2008-09-12,BP,53.8400,54.7900,54.8900,53.5000,6377600,Commodities
2008-09-11,BP,53.0600,53.4200,53.4500,52.2100,6840000,Commodities
2008-09-10,BP,53.2500,53.4900,53.8200,52.7300,7620100,Commodities
2008-09-09,BP,54.0200,52.4000,54.1800,52.3500,7484300,Commodities
2008-09-08,BP,54.7500,54.3900,54.9200,53.8300,6459000,Commodities
2008-09-05,BP,54.3300,54.0300,54.4800,52.8800,10723600,Commodities
2008-09-04,BP,55.1500,54.2600,55.6700,53.6200,11758900,Commodities
2008-09-03,BP,54.7700,54.4400,54.7900,53.6100,7463500,Commodities
2008-09-02,BP,54.8400,54.0100,55.0800,54.0000,9033200,Commodities
2008-08-29,BP,58.0000,57.6300,58.1300,57.4700,3189000,Commodities
2008-08-28,BP,58.2700,57.6300,58.4400,57.0900,4865900,Commodities
2008-08-27,BP,57.9100,58.1800,58.2800,57.6600,3761700,Commodities
2008-08-26,BP,56.3000,56.9000,57.3200,56.2500,5964700,Commodities
2008-08-25,BP,57.0300,56.8000,57.6400,56.5600,2738000,Commodities
2008-08-22,BP,57.2800,57.1400,57.7800,56.8200,4481000,Commodities
2008-08-21,BP,57.8500,58.4000,58.6600,57.0100,9059000,Commodities
2008-08-20,BP,57.2600,57.4500,57.6400,56.6900,9541700,Commodities
2008-08-19,BP,57.0500,57.4400,57.5300,56.5600,8368900,Commodities
2008-08-18,BP,58.4400,57.5200,58.5200,57.3500,6135600,Commodities
2008-08-15,BP,58.1400,57.5200,58.1700,57.3200,5685000,Commodities
2008-08-14,BP,59.0200,58.8300,59.6500,58.2200,5217000,Commodities
2008-08-13,BP,58.7700,59.5700,59.8800,58.4900,8106400,Commodities
2008-08-12,BP,61.1600,60.9700,61.3800,60.5600,5166000,Commodities
2008-08-11,BP,60.6900,60.2400,60.7000,59.5500,4327600,Commodities
2008-08-08,BP,59.5300,60.0200,60.4500,59.3100,5657200,Commodities
2008-08-07,BP,62.3600,61.3400,62.4900,61.2500,4992300,Commodities
2008-08-06,BP,60.8900,61.5900,61.6200,60.7200,5864000,Commodities
2008-08-05,BP,60.0800,60.2300,60.3100,59.5800,6101700,Commodities
2008-08-04,BP,62.2400,60.2000,62.2400,60.0100,4634400,Commodities
2008-08-01,BP,61.8500,61.2000,61.9300,61.0800,6379200,Commodities
2008-07-31,BP,61.8700,61.4400,62.2000,61.2500,7405000,Commodities
2008-07-30,BP,60.5600,62.0900,62.0900,60.3600,10794600,Commodities
2008-07-29,BP,61.7800,60.2400,61.8900,59.9800,9309200,Commodities
2008-07-28,BP,62.3900,61.8000,62.3900,61.5700,4946300,Commodities
2008-07-25,BP,61.8800,61.5700,62.3100,61.2200,4388400,Commodities
2008-07-24,BP,61.3100,60.9200,61.9300,60.5500,5227200,Commodities
2008-07-23,BP,62.9700,61.9600,63.0000,61.6700,5817300,Commodities
2008-07-22,BP,63.9700,62.9600,63.9700,62.4400,5730800,Commodities
2008-07-21,BP,62.4300,62.9900,63.1000,62.0600,4406700,Commodities
2008-07-18,BP,61.8500,62.4000,62.7100,61.6000,4754800,Commodities
2008-07-17,BP,62.2000,61.5100,62.6100,60.8300,6632000,Commodities
2008-07-16,BP,62.0700,61.6200,62.1500,60.8000,6594100,Commodities
2008-07-15,BP,63.9700,62.3100,64.1500,62.2800,4792300,Commodities
2008-07-14,BP,64.6400,64.3200,64.8500,63.7200,4215800,Commodities
2008-07-11,BP,65.6500,64.5300,65.7000,63.7100,5388100,Commodities
2008-07-10,BP,64.6800,64.9000,64.9700,63.6300,5418800,Commodities
2008-07-09,BP,65.0200,64.4500,65.9900,64.3100,5189500,Commodities
2008-07-08,BP,66.1300,65.8700,66.1800,65.0000,4726800,Commodities
2008-07-07,BP,66.8100,66.4500,67.7000,65.8100,7044300,Commodities
2008-07-03,BP,66.4700,66.3400,66.5200,65.4000,5225800,Commodities
2008-07-02,BP,67.8800,65.5400,68.2100,65.5000,7540300,Commodities
2008-07-01,BP,68.9100,68.1700,69.1000,67.3400,6515800,Commodities
2008-06-30,BP,69.1600,69.5700,70.0900,69.0200,4994100,Commodities
2008-06-27,BP,67.6100,67.7800,68.0500,67.2005,5245900,Commodities
2008-06-26,BP,69.0300,67.9500,69.2100,67.6700,4179600,Commodities
2008-06-25,BP,68.7700,68.8300,69.3900,67.5200,6807500,Commodities
2008-06-24,BP,67.2700,67.2700,68.0400,67.1100,4024700,Commodities
2008-06-23,BP,66.8900,68.0700,68.1400,66.8800,4544200,Commodities
2008-06-20,BP,67.1034,67.3500,67.7900,66.7000,4016500,Commodities
2008-06-19,BP,68.9900,67.4200,69.1600,67.2200,4792300,Commodities
2008-06-18,BP,68.4400,68.5700,68.7500,67.9500,4915200,Commodities
2008-06-17,BP,69.7100,69.7000,69.8900,69.2700,5028200,Commodities
2008-06-16,BP,69.3100,68.8800,69.5800,68.7600,3626200,Commodities
2008-06-13,BP,67.9700,68.4000,68.8100,67.7600,5477000,Commodities
2008-06-12,BP,69.1200,69.1300,69.6200,68.9100,3944200,Commodities
2008-06-11,BP,70.4700,69.8800,70.5800,69.6000,5413800,Commodities
2008-06-10,BP,69.1400,68.5000,69.5500,67.7200,5509100,Commodities
2008-06-09,BP,70.7400,70.6000,70.9000,69.7600,4405700,Commodities
2008-06-06,BP,69.9300,68.8900,69.9900,68.5200,6796500,Commodities
2008-06-05,BP,67.8400,69.4100,69.6200,67.8300,6271700,Commodities
2008-06-04,BP,68.5000,67.5000,68.6800,67.5000,7234100,Commodities
